0.732,0.6840001,0.8756472,0.42058697,STK,0.0,6251,normalized
0.7240001,0.6780001,0.87845004,0.38860148,STK,0.0,9080,normalized
0.65799993,0.614,0.813862,0.3303234,STK,0.0,8241,normalized
0.73200005,0.68799996,0.85884416,0.41107833,STK,0.0,8828,normalized
0.7339998,0.696,0.81852895,0.38909253,STK,0.0,55,normalized
0.768,0.7220001,0.8700229,0.4235334,STK,0.0,2084,normalized
0.67,0.62999994,0.8174047,0.3535047,STK,0.0,1375,normalized
0.738,0.686,0.86380583,0.31274962,STK,0.0,2802,normalized
0.68399996,0.634,0.820553,0.38468185,STK,0.0,3501,normalized
0.67200005,0.62499994,0.83610076,0.34999993,STK,0.0,3389,normalized
