0.91200006,0.894,0.96016663,0.7275522,SSTK,0.0,6251,Normalized
0.91199994,0.89100003,0.9578765,0.735669,SSTK,0.0,9080,Normalized
0.91600007,0.90299994,0.96666664,0.75812507,SSTK,0.0,8241,Normalized
0.87799996,0.866,0.9307619,0.68024284,SSTK,0.0,8828,Normalized
0.8500001,0.826,0.91826195,0.62277555,SSTK,0.0,55,Normalized
0.84800005,0.81299996,0.89370733,0.646738,SSTK,0.0,2084,Normalized
0.882,0.8699998,0.9616667,0.755303,SSTK,0.0,1375,Normalized
0.8879999,0.859,0.9733333,0.69978607,SSTK,0.0,2802,Normalized
0.866,0.8450001,0.9258333,0.6613432,SSTK,0.0,3501,Normalized
0.85800004,0.83599997,0.9136905,0.6647439,SSTK,0.0,3389,Normalized
