0.36399996,0.3790001,0.46305043,0.06723811,PTK,348,6251,not normalized,100
0.72,0.6710001,0.85218984,0.08541472,PTK,348,6251,normalized,100
0.378,0.393,0.47804683,0.07255961,PTK,316,9080,not normalized,100
0.742,0.69100004,0.87070745,0.084821224,PTK,316,9080,normalized,100
0.29600006,0.31700003,0.42662412,0.05385915,PTK,326,8241,not normalized,100
0.668,0.611,0.8040873,0.07737055,PTK,326,8241,normalized,100
0.33400002,0.36300004,0.4371695,0.083399355,PTK,290,8828,not normalized,100
0.726,0.67200005,0.8490436,0.104134016,PTK,290,8828,normalized,100
0.33200005,0.36500004,0.43839493,0.0833512,PTK,353,55,not normalized,100
0.71,0.6750001,0.8264119,0.10790298,PTK,353,55,normalized,100
0.33800003,0.36900002,0.4943895,0.06858463,PTK,301,2084,not normalized,100
0.7479999,0.701,0.8480865,0.0893351,PTK,301,2084,normalized,100
0.32800007,0.35599998,0.43161103,0.06542972,PTK,316,1375,not normalized,100
0.64599997,0.5889999,0.7877382,0.08374983,PTK,316,1375,normalized,100
0.31400004,0.338,0.40160385,0.06428439,PTK,322,2802,not normalized,100
0.74599993,0.691,0.87235695,0.08258306,PTK,322,2802,normalized,100
0.30600005,0.31400004,0.42810822,0.07144619,PTK,300,3501,not normalized,100
0.66600007,0.606,0.8442909,0.089631274,PTK,300,3501,normalized,100
0.286,0.30300003,0.41253012,0.04190879,PTK,287,3389,not normalized,100
0.64199996,0.59200007,0.82162774,0.057584334,PTK,287,3389,normalized,100
